Deal Name,Company name,Address,google_places_id,"Macro Geo (NYC, SF, CHS, DC, LA, NASH, DEN)",Error?,place_id_verification,match_status,match_confidence,match_method,verified_place_id,match_notes
Taco Boy - Summerville,Taco Boy - Downtown,"217 Huger St, Charleston, SC 29403",ChIJT2PTq2B6_ogRIrWFtaGTRrU,CHS,,Corrected: Taco Boy Charleston (conf: 0.76),NO_MATCH,0.0,,,No confident match found
Taco Boy - Summerville,Taco Boy - Summerville,217 Huger Street,ChIJT2PTq2B6_ogRIrWFtaGTRrU,CHS,,Corrected: Taco Boy Charleston (conf: 0.72),NO_MATCH,0.0,,,No confident match found
Taco Boy - Folly Beach,Taco Boy - Folly Beach,217 Huger Street,ChIJvTM9cerX_YgR6VAMsi9emZ0,CHS,,Invalid: Name match (0.95),MATCHED,1.0,verified_place_id,,Matched to DB row 651
Taco Boy - Folly Beach,Taco Boy - Downtown,"217 Huger St, Charleston, SC 29403",ChIJvTM9cerX_YgR6VAMsi9emZ0,CHS,,Invalid: Name match (0.95),NO_MATCH,0.0,,,No confident match found
Attaboy,Attaboy,"134 Eldridge St, New York, NY 10002",ChIJDbQMBIdZwokRVS4L8B8V5SA,NYC,,Valid: Attaboy (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 43
Little More,Little More,"111 Reade St, New York, NY 10013",ChIJdca4ZQBbwokRaxJrJc_iboE,NYC,,Valid: Little More (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 389
Sesame Burgers & Beer - Mt. Pleasant - Mt. Pleasant,Glowfisch Hospitality,"1055 Johnnie Dodds Blvd, Suite 100 Mount Pleasant, SC 29464",ChIJ9Y_hi1Zw_ogRtO5Kg6Py3vU,CHS,,Invalid: Token overlap (0.57); Partial address match (0.64),MATCHED,1.0,verified_place_id,,Matched to DB row 596
Sesame Burgers & Beer - Mt. Pleasant - Mt. Pleasant,Sesame Burgers & Beer - Mt. Pleasant,"675 East Johnnie Dodds Boulevard,
Mt Pleasant, SC 29464",ChIJ9Y_hi1Zw_ogRtO5Kg6Py3vU,CHS,,Valid: Sesame Burgers & Beer (conf: 0.70),NO_MATCH,0.0,,,No candidates passed pre-filtering
Five Loaves Cafe - Mt. Pleasant,Glowfisch Hospitality,"1055 Johnnie Dodds Blvd, Suite 100 Mount Pleasant, SC 29464",ChIJT0AAmVZw_ogR4jRTh9lQg7o,CHS,,Valid: Five Loaves Cafe (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to DB row 232
Five Loaves Cafe - Mt. Pleasant,Five Loaves Cafe - Mt. Pleasant,1055 Johnnie Dodds Blvd #100,ChIJT0AAmVZw_ogR4jRTh9lQg7o,CHS,,Valid: Five Loaves Cafe (conf: 0.80),NO_MATCH,0.0,,,No candidates passed pre-filtering
Tutti Pizza,Tutti Pizza,"700 King St suite a, Charleston, SC 29403",ChIJm2S3LFl7_ogR-dSlRIN67EU,CHS,,Valid: Tutti Pizza (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 763
Miznon Chelsea Market,,435 W 15th St,ChIJ8VQWXL9ZwokRvzf2OM4TNP4,NYC,,Invalid: Partial address match (0.79),MATCHED,1.0,verified_place_id,,Matched to DB row 460
HaSalon,,757 10th Avenue,ChIJ-YpwVCJZwokR79IyrPpwSVA,NYC,,Valid: HaSalon (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 275
Port Sa'id,,88 King Street,ChIJtc2oTDJZwokRQiktCdsm9VE,NYC,,Valid: Port Sa’id (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 538
Shmone,,61 W 8th St,ChIJBdMLKZBZwokRJ0tYbQ6nfZ4,NYC,,Valid: SHMONÉ (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 600
Shmone Wine Bar,,65 W 8th St,ChIJ5eQtHWZZwokRHoU7Tau8axs,NYC,,Valid: Shmoné Wine (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 601
Malka UWS,,161 W 72nd St,ChIJCyq9Xr1ZwokRtYHX1gcbJF0,NYC,,Valid: Malka (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to DB row 428
Malka Dumbo,,56 Adams Street,ChIJ2QOSPEZbwokR5dMpgfr3PKU,NYC,,Valid: Malka (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 427
Pecking House - Chinatown,Pecking House - Chinatown,"83 Henry Street
New York, NY 10002",ChIJiUcz7kBbwokRJnrAWfLcqtk,NYC,,Valid: Pecking House Chinatown (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 521
Harborview,Harborview Restaurant And Bar,"4 Embarcadero Center, San Francisco, CA 94111",ChIJZ1SMEQeBhYAR8Y0suKMr48o,SF,,Invalid: Partial address match (0.73),MATCHED,1.0,verified_place_id,,Matched to DB row 273
Paper Son Coffee,Paper Son Coffee,"303 2nd St., N102, ",ChIJXVRIc9aBhYARDuJoNx2IVAg,SF,,Valid: Paper Son Coffee - FiDi (conf: 1.00),MATCHED,0.95,claude_verified,,Matched to DB row 510
Chelsea Living Room -New Deal,chelsealivingroomnyc.com,"243 W 14th St, New York, NY 10011",ChIJD0k97wBZwokRQIQ9ioXsZD8,NYC,,Valid: Chelsea Living Room (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to DB row 150
Passerine,Passerine,"36 E 20th St, New York, NY 10003",ChIJNz2NYnNZwokRmpUsT-iz-ZE,NYC,,Valid: Passerine (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 517
Moby's,Moby's,"341 Pantigo Road East Hampton, NY 11937 ",ChIJ9V8t10i76IkRcj-Aoa-eBIg,NYC,,Valid: Moby's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 461
Temple Bar,Temple Bar,"332 Lafayette st NY, NY 10012",ChIJnSU3A0ZZwokR7idYNeIPu5o,nyc,,Valid: Temple Bar (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to DB row 679
Momoya UWS,An | Japanese Restaurant,"427 Amsterdam Ave, New York, NY 10024",ChIJgTrKAYZYwokRrLF7JiGwdNM,NYC,,Valid: Momoya Upper West (conf: 0.80),NO_MATCH,0.0,,,No confident match found
Mano a Mano,Mano a Mano,"2534 N Milwaukee Ave, Chicago, IL 60647",ChIJ_TpJQMnND4gR7BzXJXstAG8,CHI,,Valid: Mano a Mano (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 434
Decades,Decades,"690 Woodward Ave, Queens, NY 11385",ChIJy-XYyNtfwokRnFoJaxU7k0A,NYC,,Invalid: Partial address match (0.76),MATCHED,1.0,verified_place_id,,Matched to DB row 180
Brooklyn Kolache,Brooklyn Kolache,"520 DeKalb Ave, Brooklyn, NY 11205",ChIJe1O4wpRbwokRu8RmeM2Xji4,NYC,,Valid: Brooklyn Kolache (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 111
Brooklyn French Bakers Columbia Street,Brooklyn French Bakers - Columbia street,"273 Columbia St, Brooklyn, NY 11231",ChIJr5AmcG9bwokR4WQblfK0Nuw,NYC,,Valid: Brooklyn French Bakers (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 109
Earthly Delights,Earthly Delights,"5738 Myrtle Ave, Ridgewood, NY 11385",ChIJf6iSQwBdwokR_22MmWLKVQk,NYC,,Valid: Earthly Delights (conf: 1.00),NO_MATCH,0.0,,,No candidates passed pre-filtering
The Ten Bells BK,The Ten Bells BK,"65 Irving Ave, Brooklyn, NY 11237",ChIJv5QvLQddwokR8sH0Q-NHt5Q,NYC,,Valid: The Ten Bells Brooklyn (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 739
Blind Tiger,Blind Tiger," 281 Bleecker St, New York, NY 10014",ChIJWW4LoZNZwokRFOD1017tTZc,NYC,,Valid: Blind Tiger (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 88
The Commons Chelsea,The Commons Chelsea,"128 7th Ave, New York, NY 10011",ChIJiXJVzLtZwokRbeoV2XxLOdg,NYC,,Valid: The Commons Chelsea (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 697
No. 7,No. 7 Restaurant,"627 Vanderbilt Ave, Brooklyn, NY 11238",ChIJFRTZSdNbwokRPv71NOk5GH8,NYC,,Invalid: Address match (0.95),MATCHED,1.0,verified_place_id,,Matched to DB row 483
Idaho,Idaho,"349 E 13th St, New York, NY 10003",ChIJaeFdrtdZwokRMn3DrPKdAVc,NYC,,Valid: Idaho (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 293
Lazy Sundaes (dumbo),Lazy Sundaes (Dumbo),"170 Front Street
Brooklyn, NY, 11201",ChIJkWdo8pxbwokRb0yfkKXQOrI,NYC,,Valid: Lazy Sundaes (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 360
Blackwood,Blackwood,"2150 Chestnut St, San Francisco, CA 94123",ChIJkfP43NaAhYARkQtRUGeNnlY,SF,,Valid: Blackwood (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 86
Lost Cat Bar & Bites,Lost Cat Bar & Bites,"587 Post St, San Francisco, CA 94102",ChIJZTcP2_uBhYARQZBWBWXHrkE,SF,,Valid: Lost Cat Bar & Bites (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 405
Maries,Marie's,"195 Wyckoff Ave, Brooklyn, NY 11237",ChIJf0_U-V1dwokRrdkZbn2BUew,NYC,,Valid: Marie’s (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 435
Edmund's Oast Brewing Co.,Edmund's Oast Brewing Co.,"1505 King St #115, Charleston, SC 29405",ChIJGU5FivB6_ogRzmmp7eKqMtQ,CHS,,Valid: Edmund's Oast Brewing Co. (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 195
Pizzette,Pizzaette,"191 Graham Ave, Brooklyn, NY 11206",ChIJk9gLf75bwokRI2fQO4j603s,NYC,,Valid: Pizzette (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 532
The Sentinel,The Sentinel,"25 Maiden Ln, San Francisco, CA 94108",ChIJcTnoH4iAhYARFWB-p5hD9ek,SF,,Valid: The Sentinel (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 734
Blinky's,Blinky's,"609 Grand St, Brooklyn, NY 11211
",ChIJtxAEdHpZwokRh5_jOETnK8Q,NYC,,Valid: Blinky's (conf: 1.00),NO_MATCH,0.0,,,No candidates passed pre-filtering
Komaaj,,,,SF,,Not found,NO_MATCH,0.0,,,No candidates passed pre-filtering
Brooklyn French Bakers - Park Slope,Brooklyn French Bakers - Park Slope,"510 2nd St, Brooklyn, NY 11215",ChIJ6c4obKdbwokRQ85KP3H8zVQ,NYC,,Valid: Brooklyn French Bakers (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 110
Rosalind Bakery,Rosalind Bakery Cafe at Embarcadero Four,"2 Embarcadero Ctr, San Francisco, CA 94111",ChIJz3XEOo2BhYARl5bha2ABNmM,SF,,Invalid: Address match (0.86),MATCHED,0.9729999999999999,high_similarity,,Matched to DB row 568
Little Honey - New Deal,Little Honey,"487 7th AVENUE BROOKLYN, NY 11215",ChIJWylCagBbwokRxneNVeB7mVY,NYC,,Found: Little Honey (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 385
Carissa's the Bakery - Amagansett,Carissa's the Bakery,,ChIJEdyFBDK76IkRbHAIKMcZYls,LI,,Invalid: Name match (1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 131
Mercantile Dining & Provision,Mercantile Dining & Provision,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJJ3w-CsN4bIcRnjIYAv0i6MU,DEN,,Invalid: Low confidence match,MATCHED,1.0,verified_place_id,,Matched to DB row 444
Kachina Cantina,Kachina Cantina,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJjxvS2tx4bIcRM0ybOLJpbKE,DEN,,Valid: Kachina Cantina (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 320
Almond Bridgehampton,Almond,"1 Ocean Rd, Bridgehampton, NY 11932",ChIJX4bnq9i96IkRMhnW2mI-AIQ,Li,,Invalid: Address match (0.96),MATCHED,1.0,verified_place_id,,Matched to DB row 22
The Original,The Original,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJEeom_vp5bIcRnUF3x5pHw5s,DEN,,Valid: The Center Origin (conf: 0.60),NO_MATCH,0.0,,,No confident match found
Bistro Ete,Bistro Ete,"760 Montauk Hwy, Water Mill, NY 11976",ChIJBb_d_piV6IkRzFwzWqvbZcI,NYC,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to DB row 81
Indigo,Indigo,"3321 Steiner St., SF, CA 94123",ChIJR3GOKeuBhYARZLjs9-fsh_Q,SF,,Valid: Indigo (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 300
Woodie Fisher Kitchen & Bar,Woodie Fisher Kitchen & Bar,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJ97BI5sV5bIcRbxRz-Unx0fU,DEN,,Valid: Woodie Fisher Kitchen & Bar (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to DB row 803
Unregular Pizza Union Square,Unregular Pizza Union Square,"135 4th Ave, New York, NY 10003",ChIJY5XrfwVZwokRw3jqTvqqtSA,NYC,,Valid: Unregular Pizza (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 772
The Corner Office Restaurant & Martini Bar,The Corner Office Restaurant & Martini Bar,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJ59c0J9B4bIcRP7IDgFozjiw,DEN,,Valid: The Corner Office Restaurant + Martini Bar (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to DB row 698
Urban Farmer Denver,Urban Farmer Denver,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJpZERZMN4bIcRBzONa01GT7E,DEN,,Valid: Urban Farmer Denver (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 777
Ambler,Ambler,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJfQpFkDx5bIcRGnDZ-s_yQnE,DEN,,Valid: Ambler (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 26
Call Me Pearl,Call Me Pearl,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJnRgAtIF5bIcRGydGN3SuxAs,DEN,,Valid: Call Me Pearl (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 128
Cruise Room,Cruise Room,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJ6QdWCZh5bIcRzjkjBPT0rEI,DEN,,Valid: Cruise Room (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 169
Toro Latin Kitchen & Lounge,Toro Latin Kitchen & Lounge,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJxT4AIcp_bIcRL_rWb-gwyoY,DEN,,Invalid: Partial address match (0.61),MATCHED,1.0,verified_place_id,,Matched to DB row 756
Catbird Kitchen,Catbird Kitchen,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJ44EQpRN5bIcR1nMkfhBXD4s,DEN,,Valid: Catbird Hotel (conf: 0.60),MATCHED,1.0,high_similarity,,Matched to DB row 141
Poka Lola Social Club,Poka Lola Social Club,"1809 Blake Street, Ste. 200 Denver, CO 80202",ChIJ8c0qxtx4bIcRsrKdtC8dYsk,DEN,,Valid: Poka Lola Social Club (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 535
Hart Bar,Hart Bar," 538 Hart St #1, Brooklyn, NY 11221",ChIJl66pMw9cwokRVevR2MmIqBg,NYC,,Valid: Hart Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 274
Spike's Coffee & Teas,Spike's Coffee & Teas,4117 19th st,ChIJIwGPyxp-j4ARaAv8glHW8q4,SF,,Valid: Spike's Coffees and Teas (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 620
Iron Horse,The Sentinel,"25 Maiden Ln, San Francisco, CA 94108",ChIJk-_jVoiAhYARUMRNR_Aq_wU,SF,,Valid: Iron Horse Cocktails (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 303
House of Shields,The Sentinel,"25 Maiden Ln, San Francisco, CA 94108",ChIJP6l_oGKAhYARafMdGyI-75Q,SF,,Valid: The House Of Shields (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 712
Ocean Beach Cafe - SF Breakfast Club,Ocean Beach Cafe,"734 La Playa St, San Francisco, CA 94121",ChIJg4qwGKeHhYARo41FFI_aOss,SF,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to DB row 491
Bar 56,bar 56,"53 Water Street, Brooklyn, NY 11201",ChIJ5SzimXpbwokRR2U_8IFONFw,NYC,,Invalid: Address match (0.93),MATCHED,1.0,verified_place_id,,Matched to DB row 50
Nick and Toni's,Nick and Toni's,,ChIJR2qJI-S66IkRDsNCmihMqXU,Li,,Invalid: Name match (0.86),MATCHED,1.0,verified_place_id,,Matched to DB row 482
Doubles Amagansett- New Deal,Doubles,"12 Amagansett Square, Amagansett, NY 11930",ChIJqzMtFVex6IkRInzRqRHL-Rc,LI,,Valid: Doubles Amagansett (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 188
Doubles Sag Harbor,Doubles,"12 Amagansett Square, Amagansett, NY 11930",ChIJqzMtFVex6IkRInzRqRHL-Rc,LI,,Corrected: Doubles Amagansett (conf: 0.80),NO_MATCH,0.0,,,No confident match found
Carta Wine Bar,Carta Wine Bar," 35 Bedford St, New York, NY 10014",ChIJKzDkIQBZwokR1_OvS4ohkRg,NYC,,Valid: CARTA Wine Bar New York (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 138
Hortus,Hortus NYC,"271 5th Ave, New York, NY 10016",ChIJyX-WBOZZwokRROjVTDdgeZE,NYC,,Valid: HORTUS NYC (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 286
Fresno,Fresno,TBD - Ryan to fill when back from OOO,ChIJnU6eVOFdlIAREbijSWRAEns,LI,,Corrected: Fresno (conf: 0.70),MATCHED,1.0,high_similarity,,Matched to DB row 247
Bon Banh Mi - S. Mt. Pleasant,Bon Banh Mi - S. Mt. Pleasant,"1440 Ben Sawyer Blvd, MT.P, SC 29464",ChIJcUCmAw1x_ogR_yzBMrmpL6o,CHS,,Valid: Bon Banh Mi Southeast Asian Kitchen (conf: 0.60),MATCHED,0.95,claude_verified,,Matched to DB row 101
Bon Banh Mi - S. Mt. Pleasant,Bon Banh Mi,"1440 Ben Sawyer Blvd, MT.P, SC 29464",ChIJcUCmAw1x_ogR_yzBMrmpL6o,CHS,,Valid: Bon Banh Mi Southeast Asian Kitchen (conf: 0.60),NO_MATCH,0.0,,,No candidates passed pre-filtering
Stretch Pizza,Stretch Pizza - Park Ave,"331 Park Ave S, New York, NY 10010",ChIJETw36R9ZwokRmPYazyfvpZ4,NYC,,Valid: Stretch Pizza (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 632
Clam Bar,Clam Bar,"2025 Montauk Hwy, Amagansett, NY 11930",ChIJa9Ma4Nit6IkRZL9USMZ5EU0,LI,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to DB row 153
Dive Bar Pizza,Dive Bar Pizza,466 West Lake Drive,ChIJu0_07FZV74kRhDxteFg83aU,NYC,,Valid: Dive Bar Pizza (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 185
Rowdy Hall,Rowdy Hall,"177 Main St, Amagansett, NY 11930",ChIJq-pQXvy66IkR4_sosmglna4,LI,,Valid: Rowdy Hall (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 573
La Fondita,La Fondita,"74 Montauk Highway, Amagansett, NY 11930",ChIJRem_lc-t6IkRFAsygSqVhu4,LI,,Valid: La Fondita (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 350
Townline BBQ,Townline BBQ,"3593 Montauk Hwy, Sagaponack, NY 11962",ChIJ7RE7YDq86IkRDGtyIsrUaXU,LI,,Valid: Townline BBQ (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 757
Cohche Comedor,Cohche Comedor,"74A Montauk Hwy, Amagansett, NY 11930",ChIJe_iMsOm76IkREotBMvZu2A4,LI,,Valid: Coche Comedor (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 156
Charles Pan Fried Chicken (UWS),Charles Pan Fried Chicken (UWS),"146 W 72nd St. New York, NY 10023",ChIJ7_ptNH72wokRWJ29NvzJSd0,NYC,,Valid: Charles Pan-Fried Chicken (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 148
Jane on Fillmore,Jane on Larkin,2123 Fillmore st,ChIJ7ctrNsaAhYARdwAVqJAAjlQ,SF,,Valid: Jane on Fillmore (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 313
Jane on Larkin - Breakfast Club,,"925 Larkin St, San Francisco, CA 94115",ChIJPYugVJGAhYARLGnvHUwQkqs,SF,,Found: Jane on Larkin (conf: 0.78),MATCHED,1.0,verified_place_id,,Matched to DB row 314
Jane the Bakery,Sweet Jane LLC - Parent,"1881 Geary Blvd, San Francisco, CA 94115",ChIJgdfmyLmAhYARS6fhSFcVbcY,SF,,Found: Jane The Bakery (conf: 0.97),MATCHED,1.0,verified_place_id,,Matched to DB row 315
El Porteno,El Porteno,"1 Ferry Building, #18, SF, CA 94111",ChIJuQFUy02Aj4ARoaOaNCQq7Oc,SF,,Invalid: Partial address match (0.71),MATCHED,1.0,verified_place_id,,Matched to DB row 203
"El Porteno (2nd, SF)",El Porteno,"700 2nd St., SF, CA 94107",ChIJpUD6A19_j4ARhWZQu-RmZIE,SF,,Valid: El Porteño Empanadas (conf: 0.60),NO_MATCH,0.0,,,No candidates passed pre-filtering
La Newyorkina (Red Hook),La Newyorkina (HighLine),"30th Street (on the High Line) New York, NY 11001",ChIJJ4dQEWBawokRKThH6VuPK8Q,NYC,,Invalid: Partial name match (0.63),MATCHED,1.0,verified_place_id,,Matched to DB row 353
La Newyorkina (Red Hook),La Newyorkina (Red Hook),"61 Commerce St,
Brooklyn, NY 11231",ChIJJ4dQEWBawokRKThH6VuPK8Q,NYC,,Valid: La Tiendita: La Newyorkina Brooklyn (conf: 0.80),MATCHED,0.9102857142857143,high_similarity,,Matched to DB row 352
La Newyorkina (HighLine),La Newyorkina (HighLine),"30th Street (on the High Line) New York, NY 11001",ChIJJ4dQEWBawokRKThH6VuPK8Q,NYC,,Invalid: Low confidence match,NO_MATCH,0.0,,,No candidates passed pre-filtering
Mijo (High Line),Mijo (High Line),"30th Street (on the High Line), New York, NY 11001",ChIJ5bQPhMdZwokRkTwKhVxhP1g,NYC,,Corrected: The High Line (conf: 0.70),NO_MATCH,0.0,,,No confident match found
Jacob's Pickles,Jacob's Pickles,"100 N Water St SL0300, Norwalk, CT 06854",ChIJu7LF_5Qf6IkRmZDNoVEEGMU,uws/ues,,Valid: Jacob's Pickles South Norwalk (conf: 0.80),MATCHED,1.0,high_similarity,,Matched to DB row 308
Paper Son Coffee (3rd St),Paper Son Coffee (3rd St.),"2343 3rd St UNIT 100, San Francisco, CA 94107",ChIJR0WsBfx_j4AR1GwHWkeqeZ4,SF,,Valid: Paper Son Coffee - Dogpatch (conf: 0.80),NO_MATCH,0.0,,,No confident match found
Tasca,Tasca,"505 Columbus Ave, New York, NY 10024",ChIJg-QDdKFZwokRumpX4_PxJuU,NYC,,Valid: Tasca NYC (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 676
Friend of a Farmer (UWS),Friend of A Farmer,"77 Irving Pl Ground Floor, New York, NY 10003",ChIJeQcpsdFZwokRLvcPlPKdYuc,uws/ues,,Valid: Friend of a Farmer (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 250
Rintaro,Rintaro," 82 14th St, San Francisco, CA 94103",ChIJgcIdeSZ-j4AR1BE-49mhR-E,SF,,Valid: Rintaro (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 557
Katsubo Ramen,Katsubo Ramen,"4628 Spruill Ave Suite 101, North Charleston, SC 29405",ChIJMTWHOFRl_ogRfc9Npjg4vOc,CHS,,Valid: Katsubō Chicken & Ramen (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to DB row 325
Sound Booth,,"88 King Street New York, NY 10014",,NYC,,Not found,MATCHED,1.0,verified_place_id,,Matched to DB row 325
Meeting House,Meeting House,"4 Amagansett Square, Amagansett, NY 11930",ChIJrZkgVae66IkR2HGHO22tVys,LI,,Valid: Meeting House (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 441
Carissa's the Bakery - Bay Street Sag Harbor,Carissa's the Bakery,,ChIJMQ84NJ296IkRs9bjYEIYZK0,LI,,Invalid: Name match (0.86),MATCHED,1.0,verified_place_id,,Matched to DB row 133
Carissa's the Bakery - Newtown East Hampton,Carissa's the Bakery,,ChIJU7y0tKO66IkRgwM_iWVfvTA,LI,,Invalid: Name match (0.81),MATCHED,1.0,verified_place_id,,Matched to DB row 132
Bernie's - SF Breakfast Club,Bernie's," 3966 24th St, San Francisco, CA 94114",ChIJ37ticRN-j4ARnoZeLusW0bI,SF,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to DB row 74
Little Grenjai - New Deal,Little Grenjai," 477 Gates Ave, Brooklyn, NY 11216",ChIJvWLTO_1bwokRrZDrq9PGaWg,NYC,,Found: Little Grenjai (conf: 0.83),NO_MATCH,0.0,,,No candidates passed pre-filtering
Little Grenjai - New Deal,Little Grenjai," 477 Gates Ave, Brooklyn, NY 11216",ChIJvWLTO_1bwokRrZDrq9PGaWg,NYC,,Found: Little Grenjai (conf: 0.83),NO_MATCH,0.0,,,No candidates passed pre-filtering
Aftermath,Aftermath,"16-80 Madison St, Ridgewood, NY 11385",ChIJWUxCcGFdwokRB1mscVCGvyo,NYC,,Valid: Aftermath NYC (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 12
Barn Joo (UNION SQUARE),Barn Joo,"UNION SQUARE 35 Union Square W, New York, NY 10003",ChIJQ7XpyqNZwokRQpVfvGEViWM,NYC,,Valid: Barn Joo Union Square (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 58
L&W Market,L&W Market,,ChIJDehzRvm96IkRvAxxNbTFqRs,LI,,Invalid: Name match (1.00),MATCHED,1.0,high_similarity,,Matched to DB row 414
Ilis,Ilis,"150 Green St, Brooklyn, NY 11222",ChIJHZyajD1ZwokREWLihHYSryQ,NYC,,Valid: ILIS (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 297
Lazy Sundaes (LES),Lazy Sundaes (LES),"23 Clinton Street
New York, NY, 10002",ChIJva8gSeVZwokR3TrD7QRjZAE,NYC,,Valid: Lazy Sundaes (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 362
Lazy Sundaes (LES),Lazy Sundae (Greenwich Village),"11 Waverly Place
New York, NY, 10003",ChIJva8gSeVZwokR3TrD7QRjZAE,NYC,,Valid: Lazy Sundaes (conf: 0.80),MATCHED,1.0,high_similarity,,Matched to DB row 361
Lazy Sundae (Greenwich Village),Lazy Sundae (Greenwich Village),"11 Waverly Place
New York, NY, 10003",ChIJ7w2fUTdZwokR9-nAUi9iQVE,NYC,,Invalid: Address match (0.93),NO_MATCH,0.0,,,No candidates passed pre-filtering
Umbra,Umbra,"785 Hart St, Brooklyn, NY 11237",ChIJR_kku1tdwokROHIILkAiqwk,NYC,,Valid: Umbra (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to DB row 767
