restaurant_name,location_name,street,city,state,zipcode,coordinate,google_place_id,Error?,place_id_verification,match_status,match_confidence,match_method,verified_place_id,match_notes
Isabelle's Osteria,Gramercy,245 Park Ave S,New York,NY,10003,0101000020E61000003D450E11377F52C08D7A8846775E4440,ChIJV9twMKRZwokRkXW1n1miJeQ,,Valid: Isabelle's Osteria (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 198
Isshiki,East Village,138 2nd Ave (inside Moko),New York,NY,10003,0101000020E61000001FDB32E02C7F52C011FFB0A5475D4440,ChIJsVe2QABZwokR4ewjadozGNE,,Valid: Isshiki Matcha (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 197
Itria,Mission,3266 24th St,San Francisco,CA,94110,0101000020E610000021044591BD9A5EC097D477F251E04240,ChIJg0a43A5_j4ARH8IaUaRVUCs,,Valid: Itria (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 312
Ivan Ramen,Lower East Side,25 Clinton St,New York,NY,10002,0101000020E6100000FF0D3565027F52C0EB1BF237475C4440,ChIJreEXi4FZwokR_ygs7wh2fTk,,Valid: Ivan Ramen (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 214
Jacob's Pickles,Upper West Side,509 Amsterdam Ave,New York,NY,10024,0101000020E6100000A9392F046F7E52C05FBBB4E1B0644440,ChIJCehOSIRYwokRs4ijKsy1oiI,,Valid: Jacob's Pickles (conf: 1.00),MATCHED,1.0,high_similarity,,Matched to HS row 733
Jaffa,Williamsburg,97 Wythe Ave,Brooklyn,NY,11249,0101000020E6100000BF4692205C7D52C0F0DE5163425C4440,ChIJlcUv3XVZwokRw8iLyOoROxI,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 65
Jajaja Mexicana,LES,162 E Broadway,New York,NY,10002,0101000020E6100000AAD72D02637F52C022C154336B5B4440,ChIJp0gKoClawokR0txqrcaEkFc,,Valid: Jajaja Mexicana (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 106
Jajaja Mexicana,West Village,63 Carmine St,New York,NY,10014,0101000020E6100000925B936E4B8052C0A56B26DF6C5D4440,ChIJh-s4YNNZwokRKuwXrP5FHqY,,Valid: Jajaja Mexicana (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 24
Jajaja Mexicana,Williamsburg,119 Kent Ave,Brooklyn,NY,11249,0101000020E61000001D8F19A88C7D52C0DB696B44305C4440,ChIJgV3yD_lZwokRPTi6aPfX2yo,,Valid: Jajaja Mexicana (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 95
Jane on Fillmore,Pacific Heights,2123 Fillmore St,San Francisco,CA,94115,0101000020E6100000F85A86EEC89B5EC0B49F7BC509E54240,ChIJ7ctrNsaAhYARdwAVqJAAjlQ,,Valid: Jane on Fillmore (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 724
Jane on Larkin,Nob Hill,925 Larkin St,San Francisco,CA,94115,0101000020E610000064462EEEF59A5EC0F4D9A61DA3E44240,ChIJPYugVJGAhYARLGnvHUwQkqs,,Valid: Jane on Larkin (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 725
Jane the Bakery,Geary - Jane the Bakery,1881 Geary Blvd,San Francisco,CA,94115,0101000020E610000038691A14CD9B5EC0CD76853E58E44240,ChIJgdfmyLmAhYARS6fhSFcVbcY,,Valid: Jane The Bakery (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 726
Jax Fish House & Oyster Bar,LoDo,1539 17th St,Denver,CO,80202,0101000020E610000001E0D8B3E73F5AC03C1405FA44E04340,ChIJbY9bXsN4bIcR6bvaxe_vkYY,,Valid: Jax Fish House & Oyster Bar (conf: 1.00),MATCHED,0.9127450980392157,high_similarity,,Matched to HS row 868
Joey Roses,LES,174 Rivington St,New York,NY,10002,0101000020E6100000C8CAD610027F52C0B3C42DED085C4440,ChIJyRRi4bpZwokR03CRX3x-RHc,,Valid: Joey Roses (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 105
Judy Z’s Sports Tavern & Kitchen,West Village,1 7th Ave S,New York,NY,10014,0101000020E6100000788082E64E8052C019F730C5665D4440,ChIJqYfcXz5ZwokRBU0xHJdmJBk,,Valid: Judy Z’s Sports Tavern & Kitchen (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 904
Jupiter,Rockefeller Center,"20 W 50th Street, Rink Level",New York,NY,10020,0101000020E61000004A32987BA47E52C08182E91E26614440,ChIJyflTcS1ZwokRBWTy8tCgaDM,,Valid: Jupiter (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 201
Kachina Cantina,LoDo,1890 Wazee St,Denver,CO,80202,0101000020E610000036F570B8C53F5AC0879D730179E04340,ChIJjxvS2tx4bIcRM0ybOLJpbKE,,Valid: Kachina Cantina (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 687
Kaiyo,Soma,701 3rd St,San Francisco,CA,94107,0101000020E6100000044A54B91A995EC02347DF49B0E34240,ChIJAS1jCN5_j4AR_KeMCaeunWw,,Invalid: Partial address match (0.75),MATCHED,1.0,verified_place_id,,Matched to HS row 405
KAIYŌ Rooftop,SOMA,701 3rd St 12th Floor,San Francisco,CA,94107,0101000020E6100000C976BE9F1A995EC02347DF49B0E34240,ChIJAS1jCN5_j4AR_KeMCaeunWw,,Valid: KAIYO ROOFTOP (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 410
Kalye,Lower East Side,111 Rivington St,New York,NY,10002,0101000020E610000072528376397F52C08AFBA78A285C4440,ChIJj4yA4zJZwokRtQObXxWzxhc,,Invalid: Partial address match (0.73),MATCHED,1.0,verified_place_id,,Matched to HS row 494
Kalye,Lower East Side,251 Broome St,New York,NY,10002,0101000020E610000089B94B395B7F52C0521E0C4BE95B4440,ChIJj4yA4zJZwokRtQObXxWzxhc,,Invalid: Address match (0.93),MATCHED,1.0,verified_place_id,,Matched to HS row 497
Katsubō Chicken & Ramen,Park Circle - Charleston,4628 Spruill Ave Suite 101,North Charleston,SC,29405,0101000020E6100000FBC8AD49B7FE53C00B24287E8C704040,ChIJMTWHOFRl_ogRfc9Npjg4vOc,,Valid: Katsubō Chicken & Ramen (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 739
Ketchy Shuby,Soho,406 Broome St,New York,NY,10013,0101000020E6100000296DB78ADB7F52C0550EC3984B5C4440,ChIJR4xJInZZwokRMp1wYc4fcag,,Valid: Ketchy Shuby (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 223
K'Far,Williamsburg,97 Wythe Ave,Brooklyn,NY,11249,0101000020E6100000A704C4245C7D52C0C05AB56B425C4440,ChIJ6TIr1bdZwokRwODfMs7T90g,,Valid: K'Far (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 73
Kid,Chelsea,157 W 18th St Kid,New York,NY,10011,0101000020E6100000C6C1A563CE7F52C015FE0C6FD65E4440,ChIJAWxgTOdZwokRg1sX2Eif3e4,,Invalid: Partial address match (0.75),MATCHED,1.0,high_similarity,,Matched to HS row 406
Kilo Bravo,Williamsburg,180 N 10th St,Brooklyn,NY,11211,0101000020E61000009369D9FF257D52C0DFA06241065C4440,ChIJgUDVXlxZwokRebVE4AXTO9Q,,Valid: Kilo Bravo (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 886
Kings County Brewers Collective,Bushwick,381 Troutman St,Brooklyn,NY,11237,0101000020E6100000AC25B6F91C7B52C0C0172BC45C5A4440,ChIJb6ZVSB1cwokRES6FZ2WAMAA,,Valid: Kings County Brewers Collective (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 496
Kings County Distillery,Vinegar Hill,299 Sands St,Brooklyn,NY,11205,0101000020E6100000483CC440BC7E52C0EAD1C5338E594440,ChIJbe26PclbwokRfrb6lAnTB30,,Valid: Kings County Distillery (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 453
Kings of Kobe - Wagyu Kitchen & Bar,Hell's Kitchen,650 W 42nd St,New York,NY,10036,0101000020E610000094BDA6AD048052C0B58593E072614440,ChIJlaUCHbxZwokRUPWZkyNQyYg,,Valid: Kings of Kobe - Wagyu Kitchen & Bar (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 423
Kiwami,Brooklyn Heights,141 Bridge Park Dr,Brooklyn,NY,11201,0101000020E61000009BBB83BB0C8052C000C16B9FC5584440,ChIJeb_vSCRbwokRVIzbficpCeQ,,Valid: Kiwami (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 561
Koloman,Koloman,16 W 29th St,New York,NY,10001,,ChIJUUBMchNZwokRwDOHIFhOIHA,,Valid: Koloman (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 287
Komaaj,Mission,10 29th St,San Francisco,CA,94110,0101000020E61000002535FE8EF29A5EC09799886D41DF4240,ChIJVVXlLPh2hYAR20ALCmb9rC8,,Invalid: Address match (0.93),MATCHED,1.0,verified_place_id,,Matched to HS row 604
Konro,Konro,424 Park Pl #101,West Palm Beach,FL,33401,0101000020E610000032B08EE3870354C08E05854199B23A40,ChIJSXAL3qBbwokRpeJa_78hfAc,,Invalid: Low confidence match,UNMATCHED,0.0,,,Not matched to any HubSpot record
Kothai Republic,Inner Sunset,1398 9th Ave,San Francisco,CA,94122,0101000020E61000000540CBA9D39D5EC0B4AB90F293E14240,ChIJBXYmaSKHhYAR2D4hlotI7TA,,Valid: Kothai Republic (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 877
K Pasa,Sag harbor,BOX 2426,Sag Harbor,NY,11963,0101000020E61000005323F433F51252C073DA53724E804440,ChIJoR5uY_y96IkRT0l4yM0uuaw,,Valid: K Pasa (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 808
Kraam,NoMad,254 5th Ave,New York,NY,10001,0101000020E6100000F260E696317F52C0EFE4D3635B5F4440,ChIJX6wpqwdZwokRa3aTRWulWkA,,Valid: KRAAM (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 885
Kru,Williamsburg,190 N 14th St,Brooklyn,NY,11249,0101000020E61000004F0647C92B7D52C06A27F4E4865C4440,ChIJz0Bt0ldZwokR698-eT0Dh88,,Invalid: Partial address match (0.79),MATCHED,1.0,verified_place_id,,Matched to HS row 422
Krupa Grocery,South Slope,231 Prospect Park W,Brooklyn,NY,11215,0101000020E6100000DDDC0027C27E52C0BF6090BF79544440,ChIJDXCWZh5bwokROj_-7EfM3NI,,Valid: Krupa Grocery (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 457
Kubeh,Greenwich Village,464 6th Ave,New York,NY,10011,0101000020E6100000FF40B96DDF7F52C0ACC8E880245E4440,ChIJ5fW8U5ZZwokRlk_uZ6uLlgg,,Valid: Kubeh (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 18
Kultura,Downtown,73 Spring St Unit A,Charleston,SC,29403,0101000020E6100000F629C76471FC53C073F4F8BD4D654040,ChIJN1Kj-z57_ogRCzFv0tY-VRM,,Invalid: Address match (0.85),MATCHED,1.0,verified_place_id,,Matched to HS row 107
KUMISO,East Hampton,Alley next to Breezin-Up,East Hampton,NY,11937,0101000020E6100000EF9705C9F10B52C02E1EDE73607B4440,ChIJZTgx5tC76IkRbKqJVoURbJU,,Valid: KUMISO (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 807
Kwei Fei,Riverland Terrace,1977 Maybank Hwy,James Island,SC,29412,0101000020E6100000AE9B525E2BFF53C0D7169E978A614040,ChIJ2Y6RTt55_ogR01tw5zmzHJc,,Invalid: Partial address match (0.68),MATCHED,1.0,verified_place_id,,Matched to HS row 30
KYU NYC,Noho,324 Lafayette St,New York,NY,10012,0101000020E6100000FE7E315BB27F52C004E44BA8E05C4440,ChIJRUXf9uBZwokR9WS3NBhSjYk,,Valid: KYU NYC (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 10
L'abeille,Tribeca,412 Greenwich St,New York,NY,10013,0101000020E61000006ED51177A38052C0E433F3B3775C4440,ChIJq75Ur-tZwokRo7I_F_PhlcU,,Valid: l’abeille (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 483
L'abeille à côté,Tribeca,412 Greenwich St Unit A,New York,NY,10013,0101000020E61000004556BF3DA28052C0BD2F83B76A5C4440,ChIJkdKgqjBZwokRe0eoeX7X9Xg,,Valid: l’abeille à côté (conf: 1.00),MATCHED,1.0,high_similarity,,Matched to HS row 484
Lafayette Grand Café & Bakery,NoHo,380 Lafayette St,New York,NY,10003,0101000020E6100000B2DE03CF987F52C08AE4D0C7215D4440,ChIJBVtTt5pZwokR48CgdYqHma8,,Valid: Lafayette Grand Café & Bakery (conf: 1.00),MATCHED,0.95,claude_verified,,Matched to HS row 863
La Fondita,Amagansett,74 Montauk Hwy,Amagansett,NY,11930,0101000020E61000009F9A81806B0952C0E6F6DC53837C4440,ChIJRem_lc-t6IkRFAsygSqVhu4,,Valid: La Fondita (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 720
Laissez Faire,Financial District,10 Theatre Alley,New York,NY,10038,0101000020E61000004E623156708052C0808F9BD50F5B4440,ChIJuQ9WfihbwokR3PTLA2-HvhE,,Valid: Laissez Faire (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 187
La Newyorkina,Meatpacking,The High Line,New York,NY,10014,0101000020E610000011AD7026818052C055D33FD2F15E4440,ChIJVRQIjcBZwokRnHusg-u4kso,,Invalid: Address match (0.86),MATCHED,0.9102857142857143,high_similarity,,Matched to HS row 730
La Newyorkina,Red Hook,61 Commerce St,Brooklyn,NY,11231,0101000020E6100000D76CE5257F8052C07962314514574440,ChIJJ4dQEWBawokRKThH6VuPK8Q,,Invalid: Address match (0.93),MATCHED,1.0,verified_place_id,,Matched to HS row 729
La Noxe,Chelsea,162 W 28th St at,New York,NY,10001,0101000020E6100000CE55F31C917F52C0BC07E8BE9C5F4440,ChIJpy4I5A1ZwokRkeVFxbwI2f8,,Valid: La Noxe (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 327
LaRina Pastificio e Vino,Fort Greene,387 Myrtle Ave,Brooklyn,NY,11205,0101000020E6100000BF8AA8A81B7E52C0700E9021BE584440,ChIJweAtELhbwokRO1AexCvuRo0,,Valid: LaRina Pastificio & Vino (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 440
Laser Wolf,Williamsburg,97 Wythe Ave,Brooklyn,NY,11249,0101000020E6100000BF4692205C7D52C02063EE5A425C4440,ChIJLyS5dYRZwokRlkA0g9eijjs,,Valid: Laser Wolf Brooklyn (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 139
La Tete D'Or,Flatiron,318 Park Ave S,New York,NY,10010,0101000020E6100000BA2C26361F7F52C0B9C5FCDCD05E4440,ChIJsTUVzgBZwokRkUIgGFl_RJc,,Valid: La Tête d'Or by Daniel (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 620
L'avion Café,Upper East Side,338 E 92nd St,New York,NY,10128,0101000020E6100000BDBA74DDA57C52C02B3AED84F2634440,ChIJU0Us8KdZwokR-MV727eIY9I,,Valid: L'avion Café (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 791
Layla,Williamsburg,352 Bedford Ave,Brooklyn,NY,11249,0101000020E610000082B4D1459F7D52C091D337BB305B4440,ChIJ57ZDGMxbwokRVox0BjRGB_U,,Valid: Layla (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 216
Lazy Sundaes,DUMBO,170 Front St,Brooklyn,NY,11201,0101000020E610000071C79BFC167F52C0B03BDD79E2594440,ChIJkWdo8pxbwokRb0yfkKXQOrI,,Valid: Lazy Sundaes (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 673
Lazy Sundaes,Greenwich Village,11 Waverly Pl,New York,NY,10003,0101000020E6100000671426E79F7F52C0B613DB93765D4440,ChIJ7w2fUTdZwokR9-nAUi9iQVE,,Valid: Lazy Sundaes (conf: 1.00),MATCHED,1.0,high_similarity,,Matched to HS row 751
Lazy Sundaes,Lower East Side,23 Clinton St,New York,NY,10002,0101000020E6100000F9F13C5D027F52C087CA75093D5C4440,ChIJva8gSeVZwokR3TrD7QRjZAE,,Valid: Lazy Sundaes (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 750
Le Farfalle,Harleston Village,15 Beaufain St,Charleston,SC,29401,0101000020E6100000191FC1E8CDFB53C041902859F3634040,ChIJC5AVwxN6_ogR9QnofBlebTg,,Valid: Le Farfalle (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 849
Left Hand Coffee,Montauk,83 S Elmwood Ave,Montauk,NY,11954,0101000020E61000001910108244FC51C070BAC0406B844440,ChIJ6d8h3ldT74kRh0pkXGEsqCQ,,Valid: Left Hand Coffee (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Left Hand Coffee - Montauk Beach House,Montauk,55 S Elmwood Ave,Montauk,NY,11954,0101000020E610000049D74CBE59FC51C0C97E82305C844440,ChIJd_zAM1ZT74kRFQxh_BxPjgM,,Valid: The Montauk Beach House (conf: 0.80),UNMATCHED,0.0,,,Not matched to any HubSpot record
Le Gratin,FiDI,5 Beekman St,New York,NY,10038,0101000020E6100000AE49B725728052C0CC5D4BC8075B4440,ChIJj4fN7HBbwokRCB5xca3KF1E,,Valid: Le Gratin (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 617
Léon 1909,Shelter Island,29 W Neck Rd,Shelter Island Heights,NY,11965,0101000020E610000015658055BF1652C0FD4F59A890894440,ChIJsZ0F8SiZ6IkRvpR9ZU0YGe4,,Valid: Léon 1909 (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 782
Leon's,Union Square,817 Broadway,New York,NY,10003,0101000020E61000007DF390FC6E7F52C03C062FB6EF5D4440,ChIJPfXBCwBZwokRI2bnWBxCQCE,,Valid: Leon's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 286
Leon's Oyster Shop,Downtown Charleston,698 King St,Charleston,SC,29403,0101000020E610000074CBF61A8CFC53C015E9AAB435664040,ChIJaXgFuFx6_ogRIvFiKqyV2AI,,Corrected: 698 King St (conf: 0.60),MATCHED,0.95,claude_verified,,Matched to HS row 151
Le Pavillon,Midtown,One Vanderbilt Ave,New York,NY,10017,0101000020E610000038F581E49D7E52C0745FCE6C57604440,ChIJjcAJd-tZwokRJ0GkkJ2Urp0,,Valid: Le Pavillon (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 618
Le Pistol Bar & Cafe,Prospect Heights,780 Washington Ave,Brooklyn,NY,11238,0101000020E6100000214C9BBBA77D52C09A643FE65E564440,ChIJFYeUIABbwokRRRiaj82mZAQ,,Valid: Le Pistol Bar & Cafe (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 889
Le Rivage,Le Rivage,340 W 46th St,New York,NY,10036,0101000020E61000003AC95697537F52C09AEB34D252614440,ChIJP9968FNYwokRluXA9d7952g,,Valid: Le Rivage (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 315
Le Rock,Rockefeller Center,45 Rockefeller Plaza,New York,NY,10111,0101000020E610000089739A6D967E52C09D2115E745614440,ChIJNbTIf5BZwokRjbkuTrLZVB4,,Valid: Le Rock (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 58
Levantine,East Williamsburg,361 Graham Ave,Brooklyn,NY,11211,0101000020E610000024D1AAB7757C52C01F882F61935B4440,ChIJvTv-1VBZwokRi3Wl2t2QvVY,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 352
Lewis Barbecue,NoMo,464 N Nassau St,Charleston,SC,29403,0101000020E6100000E449D23593FC53C0C28A53AD85674040,ChIJkWzIVWtZwokRI4QPE8mVHvA,,Invalid: Low confidence match,UNMATCHED,0.0,,,Not matched to any HubSpot record
Lewis Barbecue Bar,Lewis Barbecue Charleston,464 N Nassau St,Charleston,SC,29403,0101000020E6100000E9EC647094FC53C04BE4277A85674040,ChIJS1r2V196_ogRcfkNioUMYJo,,Valid: Lewis Barbecue Charleston (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 33
L'Express,Gramercy,249 Park Ave S,New York,NY,10003,0101000020E61000009D9B36E3347F52C0793F6EBF7C5E4440,ChIJb9HznqFZwokRHWxf3DbskaI,,Valid: L’Express (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 476
Lighthouse,Williamsburg,145 Borinquen Pl,Brooklyn,NY,11211,0101000020E61000001288D7F50B7D52C03D80457EFD5A4440,ChIJmU4y-OFbwokRuuTUu-zsedc,,Valid: Lighthouse BK (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 100
Lilia,Williamsburg,567 Union Ave,Brooklyn,NY,11211,0101000020E61000005F5E807DF47C52C0D9976C3CD85B4440,ChIJJXCD6ltZwokRJ_cwjKQH63c,,Valid: Lilia (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 844
Lillian's Market & Cafe,Lillian’s Petite Market & Eatery,247 Congress St,Charleston,SC,29403,0101000020E61000003171506713FD53C03B5C61B0D1654040,ChIJAzlh7I17_ogRfARqVvn4emA,,Valid: Lillian’s Petite Market & Eatery (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 527
Lillian's Restaurant,Hampton Park Terrace,247 Congress St,Charleston,SC,29403,0101000020E61000008B71FE2614FD53C07C45B75ED3654040,ChIJAzlh7I17_ogRfARqVvn4emA,,Invalid: Address match (0.94),UNMATCHED,0.0,,,Not matched to any HubSpot record
Lindens,SoHo,2 Renwick St,New York,NY,10013,0101000020E6100000AE8383BD898052C0D508FD4CBD5C4440,ChIJh-oPySxZwokRBTfrxwTdRo4,,Valid: Lindens (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 127
Little Charli,Greenwich Village,271 Bleecker St,New York,NY,10014,0101000020E61000003E890BB4338052C07D845B85A45D4440,ChIJi9KyP7JZwokRODCiGhV2_KI,,Valid: Little Charli (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 362
Little Dipper,Chelsea,135 W 30th St,New York,NY,10001,0101000020E6100000EED0B018757F52C09BA9108FC45F4440,ChIJWXeePgBZwokRjyCUzI8-NjE,,Valid: Little Dipper (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 548
Little Honey,South Slope,487 7th Ave,Brooklyn,NY,11215,0101000020E61000005AD3BCE3147F52C0ECF99AE5B2544440,ChIJWylCagBbwokRxneNVeB7mVY,,Valid: Little Honey (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 684
Little Jack's Tavern,Downtown Charleston,710 King St,Charleston,SC,29403,0101000020E61000004A060EEF97FC53C00599944254664040,ChIJo_sjo1x6_ogRtUDrUtTWli8,,Valid: Little Jack's Tavern (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 49
Little Line Kitchen & Provisions,Cannonborough Elliotborough - Charleston,176 Line St,Charleston,SC,29403,0101000020E610000000304388D0FC53C0580229B16B654040,ChIJZ2iqqt17_ogRLP5T9taXWxU,,Valid: Little Line Kitchen & Provisions (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 826
Little Maven,Flatiron,30 W 18th St,New York,NY,10011,0101000020E6100000B343FCC3967F52C02383DC45985E4440,ChIJW3LA-dxZwokR0WAavt1PXFE,,Valid: Little Maven (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 177
Little More,Little More,111 Reade St,New York,NY,10013,0101000020E61000007B04487E8E8052C0962BCDF79D5B4440,ChIJdca4ZQBbwokRaxJrJc_iboE,,Valid: Little More (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 642
Little Original Joe's,Marina,2301 Chestnut St,San Francisco,CA,94123,0101000020E61000006C47DCC53B9C5EC0370DAD5A6BE64240,ChIJo_MMIdSAhYARhV9nPwTrm84,,Valid: Little Original Joe's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 182
Little Palm,Downtown,237 Meeting St,Charleston,SC,29401,0101000020E6100000BC581822A7FB53C04CA94BC631644040,ChIJC4n-xyN7_ogRFpS2Bz2a7Wg,,Valid: Little Palm (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 420
Little Prince,South Village,199 Prince St,New York,NY,10012,0101000020E61000004D1E3AC42C8052C01AF44726105D4440,ChIJ5c-evI1ZwokRhHh6FjhuLH8,,Valid: Little Prince (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 38
Little Rascal,Greenpoint,130 Franklin St,Brooklyn,NY,11222,0101000020E61000008DFD7523467D52C019A941905A5D4440,ChIJ01RS_U1ZwokRYmG4U1zKxgs,,Valid: Little Rascal Bar (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Little Rascal,Nolita,163 Elizabeth St,New York,NY,10012,0101000020E61000007B05A479AD7F52C0F64671274E5C4440,ChIJL8FQnohZwokRtuZZu_mQ_xI,,Valid: Little Rascal (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 369
Live Sushi Bar,Potrero Hill,2001 17th St,San Francisco,CA,94103,0101000020E6100000AB09FE1DD7995EC00E969295E4E14240,ChIJtSa-BDN-j4ARVOuKy9mDdhw,,Valid: Live Sushi Bar (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 306
Llama Inn,Williamsburg,50 Withers St,Brooklyn,NY,11211,0101000020E6100000D0B648B5D57C52C0338B147DD35B4440,ChIJD6vUMlpZwokRSFeGSBW_gvU,,Valid: Llama Inn (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 83
Llama San,Llama San,359 6th Ave,New York,NY,10014,0101000020E61000008647397E0D8052C0BB8DED57C95D4440,ChIJ8youq41ZwokRqnnXghN1DIs,,Valid: Llama San (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 103
Lobby Bar,Lobby Bar,20 W 29th St,New York,NY,10001,,ChIJ9Xkow4NZwokRRdEq8ppSDI4,,Invalid: Partial address match (0.67),UNMATCHED,0.0,,,Not matched to any HubSpot record
Lobster Roll Restaurant,Amagansett,1980 Montauk Hwy,Amagansett,NY,11930,0101000020E61000006F33709B040352C037255987A37F4440,ChIJQUcL2Tau6IkR6i135p0tVNo,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 794
Lobster Roll Restaurant,Southampton,32 Montauk Hwy,Southampton,NY,11968,0101000020E6100000A135F570B81752C03E7B890C06734440,ChIJLTP91qaT6IkRKNx65swc0ks,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 781
Local 42,Hell's Kitchen,574 9th Ave,New York,NY,10036,0101000020E6100000FEF09FDF887F52C013DFABEF06614440,ChIJA__4pVVZwokRCrAjVlE9BPE,,Valid: Local 42 Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 94
Local Roots,Market57,25 11th Ave Kiosk #5,New York,NY,10011,0101000020E6100000C10C1206978052C0EC6B11E9225F4440,ChIJOVrVlpJZwokRyWwXfTLLV3M,,Valid: Local Roots Bubble Tea (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 381
